brand_name,snack_name,snack_url,snack_taste_test,snack_smell_test,amazon_link
Lay's (224) ,Lay's Natural  Thick Cut Sea Salted Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=1780,"Taste test: You will probably find these chips in the health food section of the store, as Frito-Lay goes 'natural' with some of their famous brand names.",Smell test: A dry potato aroma. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's New England Lobster Roll ,https://www.taquitos.net/chips/Lays-Lobster-Roll,"Taste test: In name at least, this flavor was probably the most shocking to see on a potato chip out of the eight regional flavors in the Lay's Tastes of America promotion — and they just happened to send this one to my region. It promised the taste of a buttered lobster roll, but a pre-eating reading of the ingredients revealed no actual lobster inside.","Smell test: Nice savory smell, but not particularly lobster-y. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's New York Reuben ,https://www.taquitos.net/chips/Lays-New-York-Reuben,"Taste test: This limited-time flavor was released along with Greektown Gyro, West Coast Truffle Fries and Southern Biscuits and Gravy as part of the 2015 edition of Lay's Do Us A Flavor promotion.",Smell test: Really does smell like a Reuben — like corned beer and sauerkraut. Even a hint of pickle! ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Numb & Spicy Hot Pot Flavor ,https://www.taquitos.net/chips/Lays-Numb-and-Spicy-Hot-Pot,"Taste test: This version of Lay's from China jumped right out and screamed ""Buy me!"" as soon as I saw the ""Numb & Spicy"" name. What does that even mean? I had no idea, other than that I needed to eat some.","Smell test: Wow, whatever peppers they used here had a different kind of zing than anything else we've tried. A real kick in the face. Impressive. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Original (Taiwan) ,https://www.taquitos.net/chips/Lays-Taiwan,"Taste test: This Taiwanese version of Lay's Potato Chips looked pretty much like the American version we're accustomed to, featuring a pale yellow color with some more golden areas, a thin cut, just a few bits of skin around the edges, and no visible seasoning powder.","Smell test: Fairly mild potato smell, but good. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Original (Thailand) ,https://www.taquitos.net/chips/Lays-Thailand,"Taste test: This was the Thai version of Lay's Potato Chips, and the main difference between these and the Lay's we're accustomed to was that these were narrow-rippled instead of flat.",Smell test: Regular potato chips smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Oyster Vermicelli  ,https://www.taquitos.net/chips/Lays-Oyster-Vermicelli,"Taste test: This version of Lays from Taiwan very helpfully provided a picture of the soup bowl whose taste it was trying to emulate. I opened the bag to find that the chips looked fairly ordinary, with a gently curving shapes and a pale yellow color on the potato chips' surfaces — and barely any seasoning powder visible.",Smell test: Some very tangy spices with moderate heat. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Pepper Relish ,https://www.taquitos.net/chips/Lays-Pepper-Relish,Taste test: These potato chips had an orange-yellow color with lots of red and green spots of seasoning.,Smell test: Kind of like relish. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Pico de Gallo ,https://www.taquitos.net/chips/Lays-Pico-de-Gallo,"Taste test: These potato chips looked very nice, as the large, unbroken chips had lots of reddish seasoning on their surfaces, plus some green spots.","Smell test: Very mild salsa smell, but nice. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Pimento Cheese ,https://www.taquitos.net/chips/Lays-Pimento-Cheese,"Taste test: This flavor from the Tastes of America series wasn't the first pimento-flavored chip we've had, as Zapp's had a really good one earlier this year.","Smell test: Nice strong, sweet cheddar smell. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Potato Chips Tokyo Braised Goose Meat ,https://www.taquitos.net/chips/Lays-Tokyo,"Taste test: These potato chips had narrow ripples and gently curving shapes, with a pale yellow color plus some areas of light red or brownish seasoning.",Smell test: Nice tangy smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Pure Spice Flavor ,https://www.taquitos.net/chips/Lays-Pure-Spice,"Taste test: These potato chips from China had wide, angular ripples, with light orange color generally, plus some sparse dark seasoning powder. ""Pure Spice"" is a new phrase to us — other than the words and the chili pepper pictured on the bag, we didn't know what ""Pure Spice"" meant, so we were eager to give the flavor a try.","Smell test: Mild flavor, tangy but not much of it. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Pure Tomato Flavor ,https://www.taquitos.net/chips/Lays-Pure-Tomato,"Taste test: These potato chips from China had wide, angular ripples and a bit of an orange glow in places, with other areas more strictly yellow.",Smell test: Slightly ketchupy tomato smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Rich Cheese ,https://www.taquitos.net/chips/Lays-Rich-Cheese,Taste test: This narrow-rippled flavor of Lay's from Taiwan had chips with a light yellow color plus an orange glow in many areas. Many of the chips in the midsize bag were fairly large.,"Smell test: Kind of like sour cream and cheddar, fairly sharp. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Roast Pork BBQ ,https://www.taquitos.net/chips/Lays-Roast-Pork-BBQ,Taste test: This snack broke the rules of both Lay's and potato chips in general.,Smell test: Very nice spicy barbecue smell. Great. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Roasted Chicken Wing Flavor ,https://www.taquitos.net/chips/Lays-Roasted-Chicken-Wing-Flavor,"Taste test: This version of Lay's from China had deep, wide ripples and a strong yellow color, with a good smattering of seasoning on the surfaces.",Smell test: Some intense spices for this chicken. One person standing nearby thought it smelled like Indian food. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Salt & Pepper Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=3333,Taste test: These were like the regular Lay's Potato Chips with a slathering of pepper on them (lots of black pepper flakes).,"Smell test: Slight pepper aroma, but they smell more like regular Lay's chips. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Salt & Vinegar Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=370,Taste test: These are good chips.,Smell test: A nice vinegary smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Salt & Vinegar Potato Chips (Sel et Vinaigre Croustilles) ,https://www.taquitos.net/snacks.php?snack_code=1002,Taste test: These are good salt and vinegar chips.,Smell test: Strong vinegar smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Salted Egg  ,https://www.taquitos.net/chips/Lays-Salted-Egg,"Taste test: These potato chips had gently curving shapes and a slight orange glow in their yellow surfaces, with some very sparse seasoning powder. I crunched in to find a light crunch and a somewhat strange but remotely egg-like flavor, with definitely some additional spices in there too, transitioning soon into a moderately hot taste and lingering aftertaste as the peppers took over.","Smell test: Wow, it does smell like egg. Nice. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sea Salt & Black Pepper Flavor ,https://www.taquitos.net/chips/Lays-Sea-Salt-Black-Pepper,"Taste test: These potato chips from China had gently curving shapes with some bubbles embedded inside, showing a light yellow color generally, plus a medium smattering of seasoning bits, most of which looked to be crushed black pepper.","Smell test: Nice mix of spices, pepper among them, but definitely more. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sea Salt & Pepper Potato Chips ,https://www.taquitos.net/chips/Lays-Sea-Salt-Pepper,"Taste test: These salt and pepper potato chips reminded me a lot of the Utz salt & pepper chips as they had a very similar taste, bringing out not just the crushed black pepper taste, but also a hint of vinegar and a mix of other spices.","Smell test: Nice, with black pepper, but also vinegary. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sea Salt Pepper (Taiwan) ,https://www.taquitos.net/chips/Lays-Taiwan-Sea-Salt-Pepper,"Taste test: These chips had a light yellow color and gently curving surfaces, with a smattering of dark, very small seasoning bits on the surfaces.","Smell test: Pretty mild as pepper chips go, and definitely some other spices in there too, but actually pretty nice. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Seaweed Fries ,https://www.taquitos.net/chips/Lays-Seaweed-Fries,"Taste test: This bag of fries was unusual in several ways, starting with the fact that they were fries at all under the Lay's brand. Next, it turned out that the bag contained five smaller bags (with similar designs to the main one), which is unusual for both fry-shapes shapes and the Lay's brand.",Smell test: Strong seaweed smell. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sensations Lime & Black Pepper Kettle Cooked Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=2956,Taste test: These kettle-style potato chips had a lot of flavoring powder on them.,Smell test: You can smell the pepper when you open the bag. You can't smell the lime. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sensations Sweet Chili & Sour Cream Kettle Cooked Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=2964,"Taste test: These chips were very crunchy with a sweet taste, more like a sweet barbecue chip than a sour cream and chili combination.","Smell test: Smells like sour cream more than chili, surprisingly. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Smokey Bacon Potato Chips ,https://www.taquitos.net/snacks.php?snack_code=1897,Taste test: These are excellent thin potato chips with tons of bacon taste.,Smell test: Very good bacon aroma. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Sour Cream & Onion ,https://www.taquitos.net/snacks.php?snack_code=374,"Taste test: Depending on the bag you get, it can be a heavenly mixture of sour cream, onion and potato, or it can be a little too salty.",Smell test: Oniony. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Southern Biscuits and Gravy ,https://www.taquitos.net/chips/Lays-Southern-Biscuits-Gravy,"Taste test: When Lay's chooses flavors for their Do Us A Flavor contests, they tend to have some shock value, and they're usually flavors that haven't been tried previously on a potato chip. For example: Cappuccino. Those things were mostly the case for the four flavors this time around as well, with the other three being Greektown Gyro, West Coast Truffle Fries and  New York Reuben. To most snackers we talked to, this kind seemed as oddball as the others, but if you follow our reviews closely, you noticed that they actually missed the originality factor on this one. Larry the Cable Guy is known for his stand-up comedy and acting in some Pixar films, but he also lends his name to a line of potato chips, including a Biscuits & Gravy flavor introduced a year ago.",Smell test: Kind of a like a black peppery gravy. ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Southwestern Queso ,https://www.taquitos.net/chips/Lays-Southwestern-Queso,"Taste test: These potato chips had a mustardy-looking yellow color, with lots of seasoning bits of various sizes on the surfaces, most of it greenish (so the actual chips didn't much resemble the plain-looking ones shown on the front of the bag).","Smell test: Strong, mostly chili powder, but other stuff too. ",https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
Lay's (224) ,Lay's Spanish Tomato Tango ,https://www.taquitos.net/chips/Lays-Spanish-Tomato-Tango,"Taste test: Here we found another rippled version of Lay's (not labeled as Ruffles) from India, just like the Magic Masala flavor. She chips had narrow, shallow ripples and had a nice orange glow to them, with lots of seasoning powder all over.",Smell test: Very nice spicy tomato smell.  ,https://www.amazon.com/stores/page/3C9EC9AD-4964-4C7F-AA34-CF47E17E6D25/ref=as_li_ss_tl?store_ref=storeRecs_Instant_2592220011&linkCode=ll2&tag=taquitosnet-ta-1-20&linkId=a2a7910eb447baf5a27f74d69b279662
